timestamp,source601,source620,source623,source634,source640,source647,source673,source682,source684,source686,source714,source734,source742,source749,source762,source767,source774,source777,source778,source781,source787,source790,source792,source826,source843,source847,source856,source859,source873,source874,source877,source881,source886,source891,source892,source899,source915,source931,source936,source945,source953,source960,source961,source973,source976,source980,source984,source998,source1013,source1030,source1055,source1060,source1066,source1069,source1126,source1145,source1351,source1359,source3001,source1368,source1370,source1373,source1374,source1375,source1391,source1398,source1399,source1401,source1405,source1406,source1407,source1410,source1413,source1416,source1417,source1418,source1427,source1430,source1431,source1434,source1436,source1443,source1456,source1458,source1459,source1475,source2009,source1497,source1605,source1608,source1602,source1491,source1620,source1615,system_median
637360335137000000,60.0128,60.0128,60.0141,60.0122,60.0142,60.0143,60.0136,60.0124,60.0126,60.0127,60.0103,60.0109,60.0141,60.0131,60.0173,60.0129,60.013,60.0096,60.0137,60.0124,60.0136,60.0115,60.0125,60.0129,60.0133,60.0135,60.0147,60.0125,60.0141,60.0111,60.0118,60.0118,60.0081,60.0137,60.0124,60.0132,60.0128,60.0159,60.0138,60.0108,60.0133,60.0114,60.0096,60.0136,60.0126,60.015,60.0134,60.0125,60.0131,60.0122,60.0125,60.0143,60.0122,60.0137,60.013,60.0099,60.0112,60.013,60.0205,60.0128,60.009,60.0119,60.0111,60.0115,60.0123,60.0142,60.0109,60.0128,60.0126,60.0128,60.0142,60.0134,60.0142,60.0117,60.0138,60.0143,60.0138,60.0116,60.0129,60.012,60.013,60.0131,60.0124,60.0123,60.0113,60.0145,60.0138,60.0135,60.0127,60.0126,60.0125,60.0127,60.0107,60.0136,60.0128,0,0,0
637360335138000000,60.0132,60.0131,60.0142,60.0116,60.0133,60.0126,60.0134,60.0123,60.0126,60.0131,60.0103,60.0117,60.0137,60.0111,60.0145,60.0135,60.012,60.0097,60.0129,60.0104,60.0134,60.0096,60.0122,60.0124,60.0122,60.0133,60.0151,60.0116,60.0135,60.0119,60.0127,60.0117,60.0091,60.0133,60.0126,60.014,60.0109,60.0155,60.013,60.0144,60.0145,60.014,60.0099,60.0133,60.0114,60.0142,60.0136,60.013,60.0139,60.0125,60.0127,60.0146,60.0122,60.0131,60.0134,60.0122,60.0137,60.013,60.0194,60.0122,60.0126,60.0121,60.0107,60.0089,60.0131,60.01,60.0119,60.0123,60.0143,60.0133,60.0164,60.0119,60.0142,60.0123,60.0129,60.0125,60.0152,60.012,60.0131,60.0133,60.0132,60.0135,60.0126,60.012,60.0117,60.0142,60.0139,60.0117,60.0132,60.0133,60.013,60.013,60.0109,60.0113,60.013,0,0,0
637360335139000000,60.0137,60.0118,60.0145,60.0114,60.0137,60.0141,60.0133,60.013,60.0127,60.0129,60.0114,60.0109,60.0145,60.0139,60.0111,60.0123,60.0142,60.0114,60.0113,60.014,60.0149,60.0166,60.013,60.013,60.0135,60.0138,60.0135,60.0127,60.0139,60.0116,60.0124,60.0135,60.0101,60.0136,60.0133,60.0142,60.0106,60.0147,60.0131,60.0128,60.0144,60.0107,60.0108,60.0148,60.0107,60.0141,60.0134,60.013,60.0132,60.0126,60.013,60.0144,60.0122,60.013,60.0133,60.013,60.0114,60.0135,60.0204,60.0129,60.0108,60.0129,60.0119,60.012,60.0139,60.0114,60.0112,60.0128,60.0131,60.0129,60.0135,60.0125,60.014,60.0121,60.0132,60.0148,60.0143,60.0119,60.0134,60.0122,60.0131,60.0114,60.0134,60.0118,60.0122,60.0135,60.0125,60.0115,60.0134,60.0138,60.0136,60.0131,60.0118,60.0125,60.013,0,0,0
637360335140000000,60.013,60.0125,60.0142,60.0112,60.0134,60.0142,60.0142,60.0126,60.0121,60.0119,60.0107,60.0127,60.014,60.0118,60.0143,60.0129,60.0139,60.0108,60.0115,60.0096,60.0134,60.0114,60.0143,60.0137,60.0126,60.0123,60.0136,60.0124,60.0123,60.0124,60.0111,60.0135,60.011,60.0142,60.0133,60.0128,60.0107,60.0133,60.0132,60.0145,60.0144,60.0132,60.0123,60.0129,60.0116,60.0124,60.0136,60.0127,60.0128,60.0138,60.0132,60.0147,60.0126,60.0133,60.0128,60.014,60.0113,60.0134,60.0195,60.0132,60.0118,60.0119,60.0102,60.0135,60.0114,60.0129,60.0126,60.012,60.0132,60.0124,60.0112,60.0136,60.0134,60.012,60.0128,60.0138,60.0131,60.0125,60.0136,60.0126,60.0139,60.0127,60.013,60.012,60.0124,60.0131,60.0126,60.0133,60.013,60.0126,60.0144,60.014,60.0124,60.0126,60.0128,0,0,0
637360335141000000,60.014,60.0123,60.0138,60.0112,60.0125,60.0128,60.0132,60.0131,60.013,60.0122,60.0133,60.0124,60.0129,60.014,60.0111,60.0135,60.0125,60.0124,60.013,60.0124,60.0136,60.0136,60.014,60.0134,60.0142,60.0137,60.0141,60.0125,60.014,60.0114,60.0119,60.0132,60.011,60.0128,60.0126,60.0136,60.0112,60.0122,60.0133,60.0137,60.0136,60.012,60.0082,60.0121,60.0108,60.0141,60.0132,60.013,60.0134,60.0133,60.0147,60.0135,60.0128,60.0138,60.013,60.0139,60.0125,60.0136,60.0186,60.0114,60.0122,60.0124,60.012,60.0117,60.0134,60.0115,60.0123,60.0111,60.0131,60.0137,60.0144,60.0112,60.0135,60.013,60.0135,60.0132,60.0135,60.0134,60.016,60.0125,60.0125,60.0097,60.0133,60.0126,60.0122,60.0137,60.0134,60.0124,60.0143,60.0124,60.014,60.0135,60.0113,60.0089,60.013,0,0,0
637360335142000000,60.014,60.0111,60.014,60.0119,60.0121,60.013,60.0138,60.0137,60.0132,60.0136,60.0123,60.0134,60.0137,60.0151,60.0112,60.0143,60.0146,60.0125,60.0118,60.012,60.0156,60.0119,60.0138,60.0145,60.0137,60.0143,60.0129,60.0124,60.0137,60.012,60.0107,60.0126,60.0131,60.014,60.0129,60.0138,60.0101,60.0126,60.0148,60.0143,60.0121,60.0148,60.0134,60.0137,60.0109,60.0123,60.0134,60.0129,60.0141,60.0136,60.0137,60.0134,60.0134,60.014,60.0132,60.015,60.009,60.0135,60.0175,60.0125,60.0131,60.0163,60.0119,60.0143,60.0137,60.0175,60.0136,60.0124,60.0149,60.0128,60.0135,60.0127,60.0133,60.0124,60.0137,60.0135,60.0133,60.0112,60.0148,60.0124,60.0125,60.0133,60.0136,60.0131,60.0128,60.0132,60.0132,60.0151,60.014,60.0124,60.0136,60.0141,60.0126,60.0163,60.0134,0,0,0
637360335143000000,60.0132,60.0131,60.0132,60.0112,60.0115,60.0124,60.0134,60.0127,60.0131,60.0139,60.0138,60.0136,60.0136,60.0114,60.009,60.0135,60.0141,60.0139,60.0129,60.0135,60.0137,60.0121,60.0144,60.0127,60.0128,60.0136,60.0148,60.0128,60.0135,60.01,60.0131,60.0122,60.0162,60.0129,60.0128,60.0147,60.0115,60.0104,60.0143,60.0133,60.0124,60.0117,60.0185,60.0109,60.0109,60.0121,60.0132,60.0134,60.0136,60.0134,60.0137,60.0124,60.0135,60.0133,60.0126,60.0146,60.01,60.0133,60.0159,60.0125,60.0119,60.0132,60.0131,60.0135,60.0132,60.0114,60.013,60.012,60.0134,60.0127,60.013,60.0117,60.0133,60.0132,60.0132,60.0131,60.0132,60.0153,60.0144,60.0129,60.0138,60.0117,60.0135,60.0142,60.0125,60.0123,60.0136,60.0125,60.0133,60.0123,60.0145,60.0142,60.0122,60.0116,60.0132,0,0,0
637360335144000000,60.0144,60.0118,60.0134,60.0114,60.0127,60.0129,60.0123,60.0127,60.0125,60.0135,60.0137,60.0132,60.0138,60.0128,60.0147,60.0136,60.0146,60.0143,60.0119,60.0092,60.0123,60.0132,60.014,60.0141,60.014,60.0137,60.0136,60.0131,60.0129,60.012,60.0128,60.0109,60.0123,60.0123,60.0127,60.013,60.0117,60.0132,60.0135,60.016,60.0125,60.0148,60.0143,60.0128,60.0105,60.0126,60.0128,60.0134,60.0134,60.0134,60.0146,60.0121,60.0136,60.0111,60.0126,60.0155,60.0099,60.0136,60.0149,60.0115,60.0161,60.0117,60.0128,60.0135,60.0132,60.0117,60.0133,60.0113,60.0148,60.0132,60.0128,60.0114,60.0135,60.0122,60.0123,60.0131,60.0126,60.0123,60.0136,60.0122,60.0132,60.0121,60.0137,60.0141,60.0136,60.0119,60.0132,60.0131,60.0126,60.0121,60.0142,60.0141,60.0137,60.0121,60.0131,0,0,0
637360335145000000,60.0123,60.013,60.0132,60.0124,60.0126,60.0124,60.0121,60.0133,60.0136,60.014,60.0135,60.0132,60.0135,60.0109,60.0132,60.0127,60.0139,60.0134,60.012,60.0124,60.0108,60.0129,60.014,60.013,60.0134,60.0138,60.0133,60.0137,60.0129,60.0115,60.0121,60.0122,60.0125,60.0128,60.013,60.0131,60.0117,60.0128,60.013,60.0121,60.0134,60.0119,60.0134,60.0127,60.0123,60.0125,60.0126,60.014,60.0133,60.0139,60.0144,60.0121,60.0141,60.0126,60.0132,60.0147,60.0139,60.0132,60.0116,60.0136,60.0126,60.0134,60.0124,60.0114,60.0127,60.0138,60.0132,60.0134,60.0134,60.0127,60.0131,60.0138,60.0136,60.013,60.0128,60.0123,60.0128,60.0135,60.0122,60.0138,60.0122,60.0152,60.0143,60.0139,60.0129,60.012,60.0133,60.0149,60.0129,60.0105,60.0144,60.0138,60.0132,60.0148,60.0131,0,0,0
637360335146000000,60.0136,60.0125,60.0126,60.0122,60.0133,60.0119,60.0128,60.0135,60.0137,60.0125,60.0132,60.015,60.0126,60.0105,60.0128,60.0101,60.0126,60.0144,60.0138,60.0137,60.0093,60.0126,60.0139,60.0128,60.0144,60.0136,60.0132,60.0137,60.0138,60.0124,60.0122,60.013,60.0128,60.0118,60.0119,60.0147,60.0117,60.0127,60.0134,60.0159,60.0129,60.0141,60.0142,60.0133,60.0118,60.0124,60.0125,60.0135,60.013,60.0135,60.0143,60.0122,60.0131,60.0114,60.0141,60.0154,60.01,60.0128,60.0106,60.0119,60.0118,60.0126,60.0131,60.0169,60.0119,60.014,60.0151,60.0126,60.0142,60.0139,60.0119,60.0116,60.0124,60.0132,60.0134,60.0128,60.0133,60.0135,60.0139,60.0128,60.0144,60.0141,60.0138,60.0144,60.0149,60.0111,60.0125,60.0134,60.0112,60.0122,60.014,60.0139,60.0135,60.0133,60.0131,0,0,0
637360335147000000,60.0126,60.0143,60.0126,60.0126,60.0117,60.0128,60.0124,60.0137,60.0135,60.0131,60.0152,60.0124,60.0127,60.0118,60.0125,60.0138,60.0115,60.0163,60.0128,60.0143,60.0131,60.0093,60.0139,60.0132,60.0139,60.0135,60.0126,60.0134,60.0127,60.0129,60.0132,60.0146,60.0117,60.0126,60.0134,60.0129,60.0116,60.014,60.0114,60.013,60.0131,60.0122,60.0152,60.0136,60.0127,60.0116,60.0126,60.0134,60.0112,60.0137,60.0137,60.0125,60.0125,60.0116,60.0138,60.0143,60.0134,60.0133,60.0097,60.0134,60.0115,60.0134,60.0136,60.0126,60.0111,60.0115,60.0123,60.0126,60.0148,60.0148,60.0113,60.0135,60.0133,60.0121,60.012,60.013,60.0133,60.0121,60.0135,60.0145,60.0105,60.0119,60.0127,60.0134,60.0139,60.0112,60.0132,60.011,60.0114,60.0116,60.0135,60.0142,60.0131,60.0131,60.013,0,0,0
637360335148000000,60.0137,60.013,60.0121,60.0132,60.0135,60.0113,60.0129,60.0134,60.0137,60.0123,60.0118,60.0159,60.0134,60.0094,60.0133,60.0121,60.0124,60.013,60.0119,60.0125,60.0105,60.012,60.0137,60.0128,60.0132,60.0131,60.0131,60.0128,60.0123,60.0137,60.0118,60.0127,60.0135,60.0115,60.0123,60.0139,60.012,60.013,60.0116,60.0136,60.0121,60.014,60.0117,60.0128,60.013,60.0125,60.0125,60.0129,60.0126,60.0134,60.0136,60.013,60.0123,60.0113,60.0134,60.0115,60.0131,60.0125,60.0088,60.013,60.0126,60.0123,60.0138,60.0186,60.0113,60.0129,60.0157,60.0128,60.0158,60.0131,60.012,60.0133,60.0123,60.0126,60.012,60.0129,60.0124,60.012,60.0132,60.0137,60.0143,60.0134,60.0125,60.0137,60.0135,60.0106,60.0125,60.0122,60.0109,60.0121,60.014,60.0136,60.0136,60.0134,60.0129,0,0,0
637360335149000000,60.013,60.0128,60.0126,60.0141,60.0127,60.0123,60.0118,60.0136,60.0139,60.0134,60.0172,60.0143,60.0115,60.0123,60.0096,60.0117,60.0162,60.0171,60.0122,60.014,60.0114,60.0165,60.0139,60.0145,60.0141,60.013,60.0115,60.0141,60.0125,60.0151,60.0198,60.0136,60.0131,60.0127,60.0128,60.042,60.0133,60.0115,60.0116,60.0138,60.0117,60.0129,60.0172,60.0126,60.0136,60.0118,60.0122,60.0122,60.0125,60.0139,60.0136,60.0129,60.0123,60.0109,60.0139,60.012,60.0153,60.0131,60.0082,60.0135,60.0145,60.0135,60.0135,60.0122,60.0105,60.0117,60.0144,60.013,60.014,60.0143,60.0122,60.0132,60.0124,60.0134,60.0129,60.0127,60.012,60.0156,60.0126,60.0142,60.0122,60.0129,60.0125,60.0135,60.0137,60.0116,60.0132,60.013,60.0111,60.0127,60.0127,60.0134,60.0136,60.0137,60.013,0,0,0
637360335150000000,60.0132,60.0142,60.012,60.0143,60.013,60.0127,60.0125,60.0137,60.0131,60.0121,60.0133,60.0175,60.0123,60.013,60.013,60.013,60.0101,60.0129,60.0128,60.0145,60.0127,60.0146,60.0128,60.0129,60.0119,60.0117,60.0116,60.0137,60.0112,60.0132,60.0153,60.0128,60.0119,60.0124,60.0139,60.0449,60.0138,60.0096,60.0108,60.012,60.0112,60.0142,60.0134,60.0122,60.0146,60.0143,60.0116,60.0122,60.0118,60.0138,60.0127,60.0133,60.0119,60.0111,60.013,60.0115,60.0135,60.0128,60.0065,60.013,60.0081,60.012,60.0137,60.0187,60.0093,60.0117,60.0171,60.0129,60.012,60.0134,60.0126,60.0132,60.0121,60.0123,60.0119,60.0125,60.0124,60.0132,60.0123,60.0131,60.0125,60.0139,60.0122,60.0129,60.013,60.0111,60.0132,60.0121,60.0107,60.0114,60.0133,60.0129,60.013,60.0126,60.0128,0,0,0
637360335151000000,60.0124,60.0134,60.0123,60.0149,60.0134,60.0125,60.0113,60.0134,60.0134,60.0126,60.0186,60.0157,60.0127,60.0133,60.0126,60.0126,60.013,60.0183,60.0124,60.0127,60.0126,60.0151,60.0121,60.0141,60.013,60.0127,60.0124,60.0139,60.0123,60.0157,60.013,60.0128,60.0155,60.0128,60.0124,60.0255,60.014,60.0135,60.011,60.0134,60.0123,60.0125,60.0186,60.0135,60.0147,60.0118,60.0117,60.0127,60.0119,60.0133,60.0126,60.013,60.013,60.0119,60.013,60.0119,60.0163,60.0128,60.0065,60.0136,60.0131,60.0132,60.0139,60.0158,60.0118,60.0134,60.0155,60.013,60.0112,60.0133,60.0123,60.0134,60.0117,60.0145,60.0123,60.0118,60.0118,60.0139,60.012,60.0134,60.0124,60.0137,60.0117,60.013,60.013,60.0114,60.013,60.0135,60.0119,60.0129,60.0117,60.0121,60.0133,60.0137,60.013,0,0,0
637360335152000000,60.0131,60.014,60.0121,60.0147,60.0117,60.0127,60.012,60.013,60.0139,60.0135,60.0155,60.0151,60.0118,60.0124,60.0126,60.0136,60.0125,60.0144,60.0131,60.0168,60.0141,60.0143,60.0114,60.0138,60.0139,60.0127,60.0124,60.0132,60.012,60.0147,60.015,60.0136,60.0146,60.0129,60.0092,60.0011,60.0138,60.0134,60.0123,60.0121,60.0141,60.0134,60.0139,60.0132,60.0151,60.0113,60.0118,60.0114,60.0122,60.0132,60.0117,60.0133,60.0125,60.0132,60.0133,60.0129,60.0156,60.0127,60.0061,60.0129,60.0133,60.014,60.0132,60.0138,60.0123,60.0132,60.0152,60.0129,60.0128,60.0129,60.0142,60.0128,60.012,60.0139,60.0126,60.0119,60.0119,60.0133,60.0112,60.0137,60.0144,60.0129,60.0114,60.0138,60.0129,60.0118,60.0124,60.0127,60.0134,60.0147,60.0123,60.0117,60.0138,60.0117,60.0131,0,0,0
637360335153000000,60.0125,60.0136,60.0119,60.0153,60.0116,60.014,60.0119,60.0137,60.0137,60.0135,60.0146,60.0153,60.0111,60.0149,60.0092,60.0144,60.0114,60.0151,60.0133,60.0144,60.0167,60.0145,60.0116,60.0131,60.0119,60.0126,60.0122,60.0137,60.0115,60.0152,60.0133,60.0137,60.0137,60.0124,60.0116,59.9893,60.0152,60.0112,60.0134,60.013,60.0143,60.0119,60.015,60.0108,60.0154,60.0118,60.0122,60.0123,60.0124,60.0129,60.011,60.0126,60.0127,60.0136,60.0134,60.0113,60.0143,60.0123,60.0065,60.0128,60.0124,60.0151,60.0137,60.0175,60.0134,60.0135,60.0148,60.0124,60.013,60.0125,60.0123,60.0127,60.0115,60.0138,60.0119,60.0123,60.0123,60.0149,60.0123,60.0137,60.0127,60.0124,60.0121,60.0128,60.0138,60.0125,60.0124,60.0135,60.0135,60.013,60.0121,60.0124,60.0132,60.0127,60.0128,0,0,0
637360335154000000,60.0129,60.0146,60.012,60.015,60.0139,60.0135,60.0123,60.0133,60.0137,60.0123,60.0145,60.0135,60.0123,60.0139,60.0104,60.0138,60.0128,60.016,60.0142,60.0148,60.0114,60.015,60.0125,60.0135,60.0132,60.0127,60.0127,60.0122,60.0129,60.0148,60.013,60.0133,60.0132,60.0119,60.0152,59.989,60.0159,60.0124,60.0138,60.0108,60.0138,60.0129,60.0151,60.0117,60.015,60.0117,60.0124,60.0119,60.0144,60.0122,60.0128,60.0121,60.0131,60.0146,60.0125,60.0126,60.0137,60.0124,60.0065,60.0135,60.0149,60.0144,60.015,60.0099,60.0162,60.014,60.0136,60.0129,60.0128,60.0123,60.0131,60.0137,60.0116,60.0144,60.012,60.0114,60.0117,60.0151,60.0127,60.0126,60.0133,60.0127,60.0122,60.0137,60.0123,60.0129,60.0116,60.0141,60.0143,60.0145,60.0117,60.0116,60.0143,60.0147,60.0131,0,0,0
637360335155000000,60.0121,60.0149,60.0117,60.0147,60.013,60.0142,60.0123,60.0128,60.0127,60.0136,60.0134,60.0138,60.0112,60.0156,60.0123,60.0149,60.0097,60.0132,60.0142,60.0142,60.016,60.0146,60.0108,60.0132,60.0119,60.0128,60.0129,60.0125,60.0127,60.0138,60.0134,60.0139,60.0132,60.0125,60.0122,59.994,60.0151,60.0128,60.0149,60.0111,60.0119,60.0123,60.0119,60.012,60.0148,60.0123,60.0126,60.0137,60.0119,60.0122,60.0119,60.0119,60.0136,60.0147,60.0124,60.0117,60.0121,60.0122,60.0074,60.0131,60.013,60.0195,60.0141,60.0174,60.0152,60.0136,60.0132,60.0125,60.0119,60.0125,60.0132,60.0132,60.0116,60.0153,60.0114,60.0114,60.0112,60.0149,60.0125,60.0127,60.0132,60.0133,60.0122,60.0138,60.0143,60.0132,60.013,60.0145,60.0153,60.0138,60.0117,60.0112,60.0146,60.0136,60.013,0,0,0
637360335156000000,60.0117,60.0134,60.0118,60.0136,60.0142,60.0142,60.0134,60.0123,60.0123,60.0129,60.0128,60.0143,60.0111,60.0149,60.0122,60.0146,60.0106,60.0142,60.0151,60.0142,60.0141,60.014,60.011,60.0129,60.0131,60.0124,60.0113,60.0121,60.0138,60.0133,60.015,60.0116,60.0145,60.0121,60.0123,60.0118,60.014,60.0134,60.0154,60.0116,60.0126,60.0117,60.0127,60.0118,60.0148,60.0139,60.0127,60.0133,60.0115,60.0116,60.0108,60.0118,60.0136,60.0153,60.0115,60.0121,60.0139,60.0115,60.0081,60.0141,60.0154,60.0134,60.0135,60.0134,60.0151,60.0132,60.0135,60.0136,60.0106,60.0123,60.0113,60.0134,60.0114,60.0138,60.0126,60.0125,60.0113,60.0142,60.012,60.012,60.0123,60.0147,60.0127,60.0143,60.0135,60.0137,60.0131,60.0139,60.0147,60.0148,60.0106,60.0104,60.014,60.0142,60.0132,0,0,0
637360335157000000,60.0122,60.0152,60.0116,60.0131,60.0137,60.0142,60.0132,60.0117,60.0123,60.0138,60.0145,60.0126,60.012,60.0135,60.0113,60.0145,60.0113,60.0143,60.0143,60.0129,60.014,60.0134,60.0105,60.0125,60.0126,60.0134,60.0112,60.0127,60.0131,60.0129,60.0121,60.0124,60.015,60.0119,60.0108,60.0548,60.0137,60.0121,60.0144,60.0127,60.0127,60.0122,60.0146,60.012,60.0142,60.0147,60.0124,60.0138,60.0132,60.011,60.0114,60.0115,60.0139,60.0143,60.0116,60.0109,60.0104,60.0119,60.0086,60.0133,60.0149,60.0142,60.0146,60.0122,60.0147,60.0118,60.0123,60.0134,60.0113,60.0121,60.0124,60.0136,60.0115,60.0142,60.0124,60.0117,60.0114,60.0121,60.0129,60.0117,60.0146,60.013,60.0133,60.0141,60.0147,60.0138,60.0135,60.0117,60.0141,60.0157,60.0114,60.0115,60.0151,60.0122,60.0129,0,0,0
637360335158000000,60.0126,60.0127,60.0119,60.0128,60.014,60.0163,60.0141,60.0115,60.0117,60.0133,60.012,60.0118,60.0118,60.0143,60.0119,60.0141,60.0132,60.0123,60.0132,60.0137,60.0168,60.0147,60.0109,60.0131,60.0115,60.0128,60.0114,60.0123,60.0137,60.0128,60.0121,60.0117,60.0135,60.012,60.0129,60.0138,60.0122,60.0124,60.0145,60.0099,60.0139,60.0122,60.0132,60.0114,60.0138,60.0143,60.0131,60.0134,60.0132,60.0116,60.0117,60.012,60.0142,60.0136,60.0112,60.0105,60.0123,60.0117,60.0096,60.0143,60.0141,60.0127,60.0146,60.0105,60.0132,60.0136,60.0115,60.0144,60.0126,60.0118,60.0175,60.0145,60.0116,60.0133,60.0125,60.0122,60.0117,60.0131,60.013,60.0113,60.0128,60.0148,60.0136,60.0128,60.0127,60.0132,60.0127,60.0142,60.014,60.0139,60.0113,60.012,60.0141,60.0168,60.0128,0,0,0
637360335159000000,60.0129,60.0141,60.0114,60.0131,60.0147,60.014,60.014,60.0113,60.0116,60.0126,60.0106,60.0122,60.0121,60.0137,60.0119,60.0133,60.0116,60.0124,60.0129,60.0135,60.015,60.0155,60.0108,60.0127,60.0126,60.013,60.011,60.0114,60.0135,60.0116,60.0181,60.0117,60.014,60.013,60.0114,59.9785,60.0132,60.0121,60.0141,60.0119,60.0146,60.0123,60.0117,60.0129,60.0135,60.0173,60.0129,60.0139,60.015,60.0115,60.0114,60.0123,60.0142,60.0135,60.0108,60.0104,60.0084,60.0129,60.0118,60.0133,60.0162,60.0141,60.0139,60.0124,60.0131,60.0132,60.0123,60.0143,60.0111,60.0121,60.0149,60.0134,60.0117,60.0137,60.0132,60.0118,60.0116,60.0126,60.0123,60.0111,60.0139,60.0145,60.013,60.0136,60.0139,60.0133,60.0134,60.0137,60.0137,60.0148,60.0121,60.0117,60.015,60.0128,60.0129,0,0,0
637360335160000000,60.013,60.0132,60.0117,60.0121,60.0139,60.015,60.0148,60.0106,60.0097,60.0123,60.0112,60.0126,60.0107,60.0157,60.0137,60.0134,60.0104,60.0113,60.0139,60.0113,60.0151,60.0119,60.0123,60.0121,60.012,60.0116,60.0112,60.011,60.0124,60.0124,60.0105,60.0102,60.0135,60.012,60.0113,60.0105,60.0127,60.0117,60.0133,60.0123,60.0148,60.0106,60.0128,60.0108,60.0133,60.0136,60.0133,60.0126,60.0138,60.0114,60.0116,60.0123,60.0136,60.0124,60.0112,60.0114,60.0121,60.0111,60.0123,60.0135,60.0131,60.013,60.0123,60.0111,60.0127,60.0155,60.012,60.0147,60.0132,60.0117,60.0122,60.0147,60.0117,60.013,60.0134,60.0121,60.0116,60.015,60.0131,60.011,60.0134,60.0144,60.0135,60.0134,60.0135,60.013,60.0133,60.0138,60.0127,60.0134,60.0126,60.0121,60.0129,60.0137,60.0126,0,0,0
637360335161000000,60.0133,60.0128,60.0114,60.0113,60.0139,60.0138,60.0138,60.0113,60.0109,60.013,60.0117,60.0121,60.0122,60.0129,60.0119,60.013,60.0141,60.0116,60.0131,60.012,60.0124,60.0129,60.0124,60.0124,60.013,60.0134,60.0123,60.0107,60.0136,60.0118,60.0111,60.0125,60.0129,60.0128,60.0122,60.0239,60.0118,60.0137,60.0128,60.0117,60.0142,60.012,60.0057,60.0122,60.0124,60.0163,60.0129,60.0134,60.0141,60.0113,60.0127,60.0132,60.0123,60.012,60.0115,60.0112,60.0094,60.0125,60.014,60.0129,60.0147,60.0123,60.014,60.0106,60.0122,60.0118,60.0118,60.013,60.0139,60.0114,60.0162,60.0129,60.0119,60.0123,60.0137,60.0119,60.0115,60.0126,60.0135,60.0108,60.0139,60.0129,60.0134,60.0127,60.0122,60.0126,60.0129,60.0122,60.0123,60.0146,60.0131,60.0125,60.0132,60.012,60.0125,0,0,0
637360335162000000,60.0147,60.012,60.0114,60.0122,60.0145,60.0144,60.0138,60.0113,60.0111,60.0134,60.0115,60.0126,60.0129,60.0126,60.0135,60.0135,60.0111,60.0115,60.0115,60.0121,60.0135,60.0121,60.0121,60.0128,60.0134,60.0139,60.0122,60.0116,60.0135,60.0121,60.0082,60.0118,60.0101,60.0138,60.0121,60.0285,60.012,60.0139,60.0129,60.0143,60.0138,60.0103,60.0115,60.0127,60.012,60.0131,60.013,60.0128,60.0151,60.0117,60.0129,60.0137,60.0134,60.0115,60.0117,60.0133,60.0101,60.0119,60.0152,60.0132,60.0123,60.0112,60.0125,60.0157,60.0117,60.0141,60.0128,60.0133,60.0125,60.0122,60.0122,60.0129,60.0125,60.0121,60.0139,60.0122,60.0116,60.0129,60.0126,60.0104,60.0143,60.013,60.0121,60.0119,60.0121,60.0122,60.013,60.0123,60.0126,60.0133,60.0128,60.0121,60.0128,60.0147,60.0126,0,0,0
637360335163000000,60.0134,60.012,60.0116,60.0114,60.0139,60.014,60.0141,60.0121,60.0115,60.0136,60.0143,60.0125,60.0119,60.0123,60.0159,60.0113,60.0143,60.0131,60.0126,60.0127,60.012,60.0121,60.0121,60.0127,60.0115,60.0138,60.0117,60.0115,60.0136,60.0108,60.0108,60.0111,60.0131,60.0145,60.0127,60.0259,60.0108,60.0145,60.0126,60.0115,60.0131,60.0115,60.0182,60.0127,60.0126,60.0135,60.0131,60.0128,60.0145,60.0118,60.0128,60.0146,60.0127,60.0136,60.0121,60.0132,60.0075,60.0124,60.0152,60.0111,60.0122,60.0127,60.0131,60.0108,60.0106,60.0125,60.0117,60.0124,60.0137,60.0117,60.0161,60.0114,60.0125,60.0118,60.0145,60.0123,60.0116,60.012,60.0136,60.0113,60.0127,60.0135,60.0135,60.0113,60.0106,60.0125,60.0132,60.0129,60.013,60.0142,60.0125,60.012,60.0125,60.0086,60.0126,0,0,0
637360335164000000,60.0136,60.0113,60.0119,60.0109,60.0135,60.0148,60.0137,60.0118,60.0114,60.0131,60.0126,60.0125,60.012,60.0119,60.013,60.0137,60.0125,60.014,60.0126,60.0112,60.0133,60.0119,60.0118,60.0126,60.0128,60.0144,60.012,60.0115,60.0134,60.0128,60.0121,60.0125,60.0129,60.0137,60.012,60.0114,60.0111,60.0141,60.0133,60.0126,60.0136,60.0101,60.0142,60.0127,60.0111,60.0133,60.0137,60.0117,60.0138,60.0122,60.0132,60.0139,60.0118,60.0132,60.0117,60.0148,60.0098,60.0115,60.0168,60.0117,60.0132,60.0113,60.0119,60.0132,60.0136,60.0145,60.0129,60.0112,60.0131,60.0117,60.0128,60.0117,60.0121,60.012,60.0131,60.0123,60.0121,60.0122,60.0132,60.0116,60.0132,60.0118,60.0128,60.0114,60.0116,60.0119,60.0134,60.0121,60.0126,60.0128,60.0128,60.013,60.0126,60.0115,60.0126,0,0,0
